node_id,cluster_label,longitude,latitude
0,6616,-79.96413,40.46707
1,6616,-80.03008,40.405075
2,6616,-80.030235,40.40527
3,6616,-115.13902,36.088516
4,6616,-79.91414,40.41097
5,6616,-80.016235,40.452145
6,6616,-80.01567,40.446617
7,6616,-80.0353,40.396107
8,6616,-80.00022,40.44389
9,6616,-79.93392,40.450867
10,0,-111.84253,33.303234
11,6616,-80.01507,40.432384
12,1,-80.00207,40.442333
13,6616,-80.00206,40.44228
14,6616,-79.95194,40.482704
15,6616,-80.00646,40.410748
16,2,-79.95116,40.482693
17,6616,-79.99644,40.44395
18,3,-79.964424,40.462208
19,6616,-79.98752,40.449078
20,6616,-79.96442,40.46705
21,6616,-79.96811,40.427372
22,6616,-79.95074,40.449978
23,6616,-79.93078,40.456436
24,6616,-79.99644,40.44395
25,6616,-79.92399,40.461506
26,6616,-79.91887,40.474888
27,6616,-80.00276,40.441036
28,4,-79.9645,40.42877
29,6616,-80.01768,40.437695
30,6616,-80.002556,40.442036
31,6616,-80.083626,40.409744
32,5,-80.085175,40.408142
33,6616,-79.98428,40.428955
34,6616,-80.022095,40.446785
35,6616,-79.922386,40.438145
36,6616,-80.01325,40.45561
37,6616,-79.998695,40.443043
38,6616,-112.12811,33.511147
39,6616,-79.965256,40.42789
40,6616,-79.99644,40.44395
41,6616,-79.94251,40.465073
42,6616,-80.01676,40.4521
43,6616,-79.96167,40.469063
44,6616,-79.95207,40.482334
45,6616,-79.9645,40.42877
46,6616,-79.98313,40.45194
47,6616,-80.001686,40.432
48,6616,-79.93144,40.45926
49,6,-115.17086,36.10993
50,6616,-79.932846,40.451576
51,6616,-79.930214,40.4565
52,6616,-79.91717,40.402855
53,6616,-115.17028,36.12229
54,7,-79.92267,40.437866
55,6616,-80.00288,40.44139
56,6616,-79.91776,40.407154
57,6616,-79.97939,40.428425
58,6616,-79.93412,40.450737
59,6616,-79.964424,40.462208
60,6616,-79.92316,40.433384
61,6616,-79.98941,40.448463
62,6616,-80.00222,40.440998
63,6616,-79.942276,40.458267
64,6616,-79.93257,40.46445
65,6616,-79.91957,40.475876
66,6616,-80.026,40.397964
67,6616,-80.01768,40.437695
68,6616,-80.036804,40.39289
69,6616,-79.91526,40.409435
70,6616,-79.916985,40.40682
71,6616,-79.93144,40.45926
72,6616,-79.90444,40.490192
73,6616,-79.950676,40.462757
74,6616,-79.8921,40.438145
75,6616,-79.972694,40.428196
76,6616,-79.87027,40.4041
77,6616,-79.982285,40.4275
78,6616,-112.02849,33.510426
79,6616,-80.04418,40.381416
80,9,-80.00034,40.4436
81,6616,-79.91558,40.481033
82,6616,-115.17524,36.116566
83,6616,-79.95811,40.440765
84,6616,-79.89309,40.489143
85,6616,-79.98332,40.451687
86,6616,-79.914185,40.409294
87,6616,-79.954216,40.454754
88,6616,-112.01317,33.59627
89,6616,-79.99717,40.44379
90,6616,-79.998695,40.443043
91,6616,-79.96025,40.470783
92,6616,-79.9718,40.42813
93,6616,-79.99297,40.4393
94,6616,-79.982544,40.42897
95,6616,-79.914185,40.409294
96,6616,-79.94908,40.445145
97,6616,-79.914185,40.409294
98,6616,-80.001625,40.430992
99,6616,-79.98941,40.448463
100,6616,-79.96906,40.42741
101,6616,-79.9828,40.429
102,6616,-79.95151,40.482456
103,6616,-79.983246,40.451347
104,6616,-79.98436,40.451965
105,6616,-111.934975,33.422768
106,10,-79.9166,40.407173
107,11,-79.9521,40.46299
108,12,-80.01085,40.445976
109,281,-80.84722,35.08597
110,6616,-79.94642,40.454704
111,6616,-79.96444,40.46709
112,6616,-79.98436,40.451965
113,13,-79.98155,40.452496
114,6616,-79.98436,40.451965
115,6616,-79.925606,40.45962
116,6616,-79.9645,40.42877
117,6616,-115.1068,36.071945
118,6616,-79.95799,40.47511
119,6616,-79.98048,40.453846
120,6616,-79.99621,40.441677
121,6616,-80.002556,40.442036
122,6616,-79.863625,40.387585
123,6616,-79.983574,40.428703
124,14,-79.987976,40.438454
125,6616,-79.96413,40.46707
126,6616,-79.92512,40.460213
127,6616,-79.91526,40.409435
128,6616,-79.98752,40.449078
129,6616,-79.919624,40.475475
130,6616,-79.985664,40.450237
131,6616,-79.93418,40.45137
132,6616,-79.984215,40.451656
133,6616,-79.98423,40.45088
134,6616,-80.000854,40.440094
135,6616,-79.987144,40.42891
136,6616,-79.9573,40.440845
137,6616,-80.002556,40.442036
138,6616,-115.17028,36.12229
139,6616,-3.194447,55.94859
140,6616,-79.9909,40.3783
141,6616,-79.916985,40.40776
142,6616,-80.00225,40.443245
143,6616,-80.05255,40.380295
144,6616,-80.087326,40.408043
145,6616,-79.941574,40.443504
146,6616,-80.00206,40.44228
147,6616,-79.98436,40.451965
148,6616,-79.93151,40.455765
149,6616,-79.98096,40.42488
150,6616,-115.14637,36.124424
151,15,-115.2249,36.047733
152,6616,-79.98177,40.42936
153,6616,-79.94851,40.44518
154,6616,-79.92414,40.41547
155,6616,-79.99621,40.441677
156,6616,-79.932846,40.451576
157,6616,-115.172295,36.127068
158,6616,-80.85719,35.217
159,6616,-79.9718,40.42813
160,6616,-79.91776,40.407154
161,6616,-79.96107,40.46497
162,6616,-79.92406,40.46296
163,6616,-79.93273,40.451626
164,6616,-79.92274,40.43773
165,6616,-115.16961,36.121452
166,6616,-79.958595,40.441628
167,6616,-79.99561,40.44443
168,6616,-79.99704,40.444035
169,6616,-79.93318,40.451622
170,6616,-79.93277,40.451347
171,16,-80.00645,40.441727
172,6616,-80.00206,40.44228
173,6616,-79.95882,40.472134
174,6616,-79.923256,40.433247
175,6616,-80.944046,35.220543
176,6616,-80.05209,40.357212
177,17,-80.00471,40.44087
178,6616,-79.99343,40.42161
179,6616,-79.96616,40.46457
180,6616,-80.01567,40.446617
181,18,-79.98017,40.428875
182,6616,-79.98752,40.449078
183,6616,-79.95315,40.442776
184,6616,-79.91414,40.41097
185,6616,-79.91414,40.41097
186,19,-79.95889,40.47313
187,6616,-112.074005,33.511208
188,20,-79.923256,40.433247
189,6616,-79.96025,40.470783
190,21,-79.92851,40.422665
191,6616,-79.957695,40.441357
192,6616,-79.97418,40.48139
193,22,-79.929634,40.457104
194,6616,-115.141884,36.16918
195,6616,-79.99168,40.446476
196,6616,-79.92549,40.45775
197,6616,-111.931946,33.65794
198,6616,-80.00213,40.441063
199,6616,-79.95257,40.45219
200,23,-79.9645,40.42877
201,6616,-79.91584,40.407356
202,6616,-79.93318,40.451622
203,6616,-3.1784391,55.96251
204,24,-111.89859,33.490013
205,6616,-79.95315,40.442776
206,6616,-79.91949,40.437904
207,6616,-79.96025,40.470783
208,6616,-89.32856,43.114677
209,6616,-79.94735,40.439247
210,25,-79.91691,40.444294
211,6616,-79.89327,40.432114
212,6616,-79.98436,40.451965
213,6616,-80.02202,40.394928
214,26,-115.1736,36.101585
215,6616,-79.9645,40.42877
216,6616,-79.95116,40.482693
217,6616,-79.951584,40.463028
218,27,-80.87767,35.16961
219,6616,-79.98436,40.451965
220,6616,-79.982285,40.453495
221,6616,-112.04739,33.4692
222,28,-79.91809,40.40888
223,6616,-79.95085,40.450356
224,6616,-79.91809,40.40888
225,29,-80.03463,40.368717
226,30,-80.030235,40.40527
227,31,-79.984215,40.451656
228,6616,-79.91809,40.40888
229,6616,-79.932846,40.451576
230,6616,-80.007355,40.429844
231,6616,-79.951584,40.463028
232,6616,-111.92074,33.414455
233,6616,-79.95488,40.444458
234,6616,-79.89309,40.489143
235,6616,-79.959946,40.470768
236,6616,-79.965004,40.46577
237,6616,-79.98436,40.451965
238,281,-79.990425,40.42921
239,6616,-79.90072,40.489098
240,281,-80.84511,35.238907
241,6616,-79.92316,40.43529
242,8078,-73.56935,45.505585
243,6616,-79.98048,40.453846
244,6616,-79.95025,40.46263
245,6616,-79.95474,40.46565
246,6616,-79.92206,40.46518
247,6616,-79.95315,40.442776
248,6616,-79.918976,40.407063
249,6616,-79.98752,40.449078
250,6616,-79.99589,40.440624
251,6616,-79.97943,40.42843
252,6616,-79.96107,40.46497
253,6616,-79.920525,40.476177
254,6616,-79.95194,40.482704
255,6616,-79.95984,40.471222
256,6616,-79.91687,40.457184
257,6616,-79.95085,40.450356
258,32,-79.96398,40.467052
259,6616,-79.96863,40.427723
260,6616,-79.89384,40.432022
261,6616,-79.96398,40.467052
262,6616,-79.897575,40.43961
263,33,-79.97601,40.42828
264,6616,-79.94976,40.46255
265,6616,-79.95752,40.441025
266,6616,-79.96863,40.427723
267,6616,-79.948845,40.461327
268,6616,-79.95116,40.482693
269,6616,-79.98752,40.449078
270,34,-79.920425,40.475708
271,35,-79.94918,40.462025
272,36,-79.94899,40.463673
273,6616,-79.91949,40.437904
274,6616,-79.92549,40.45775
275,6616,-79.8921,40.438145
276,6616,-79.922615,40.43519
277,6616,-79.910034,40.457474
278,6616,-79.99823,40.44394
279,6616,-79.94771,40.461185
280,6616,-79.96398,40.467052
281,6616,-79.92303,40.4378
282,6616,-79.928955,40.457478
283,6616,-79.922806,40.434963
284,6616,-79.93161,40.463947
285,6616,-79.916855,40.457188
286,6616,-79.95889,40.47313
287,6616,-80.00175,40.439552
288,6616,-79.92399,40.461506
289,6616,-79.986626,40.428585
290,6616,-80.00653,40.45588
291,6616,-79.96107,40.46497
292,6616,-73.57175,45.50858
293,6616,-79.96666,40.428066
294,6616,-79.95356,40.441143
295,6616,-79.91887,40.474888
296,6616,-73.71221,45.464886
297,6616,-79.98752,40.449078
298,6616,-79.92145,40.437847
299,6616,-79.920425,40.475708
300,6616,-79.98017,40.428875
301,6616,-79.98436,40.451965
302,37,-79.92069,40.43795
303,6616,-79.964424,40.462208
304,6616,-80.00749,40.43071
305,6616,-79.91887,40.474888
306,6616,-79.91691,40.444294
307,6616,-79.98436,40.451965
308,38,-80.00207,40.442333
309,6616,-79.92968,40.45854
310,6616,-79.92535,40.45992
311,6616,-79.982285,40.4275
312,6616,-79.92512,40.458225
313,39,-79.984215,40.451656
314,6616,-79.915375,40.456963
315,6616,-79.925514,40.45839
